MES_83	MES_326	MES_1123	PRO_19	PRO_157	PRO_528
ENSG00000101349.16	1	2.00895045958568	1	1	1	25.83069851749
ENSG00000101350.7	2318.72203930122	2329.65766072375	2735.9100198038	1871.3449955896	1986.58463391859	1266.28602880427
ENSG00000101353.14	33.996042837334	26.223761489642	37.4917673035488	146.61660338623	134.712788005657	44.1838235086782
ENSG00000101361.16	3730.55272070472	4972.09891437864	5039.82267983326	5294.64310872935	3603.20240168623	8024.55440791241
ENSG00000101363.12	931.88836004721	944.36867971261	805.791408640427	2091.94978994119	1135.0452997773	1049.28731567316
ENSG00000101365.20	2899.65236925549	2391.20363875847	2442.00335341306	2084.97414427	1167.21679764332	1468.17040370734
ENSG00000101367.8	4256.4896459301	4767.28197108275	4404.66867595528	4261.37559368335	4927.26061073472	6629.7169085821
ENSG00000101384.11	217.97397865762	183.620033185008	337.316017581355	7388.20876579724	10004.3251177164	438.236213025367
ENSG00000101391.20	1193.85694257392	1177.4362358769	1370.92066985484	1043.8590278439	852.539334141288	945.646139252335
ENSG00000101400.5	547.93440703096	349.087908557059	449.750111435532	166.67158469092	84.4448225899963	118.675919061148
ENSG00000101405.3	1	1	1	1	1	1
ENSG00000101407.12	1069.87181191243	1075.53223945875	1195.36568120534	1058.68227489519	1042.55224341248	1502.71746251428
ENSG00000101412.12	895.892676951937	857.598940188241	1084.90411531352	1369.97046297234	620.301333920937	972.636028945259
ENSG00000101413.11	1267.84806893643	1231.91956069453	1269.33547979361	1124.95090877156	1113.93275430272	1624.7117639263
ENSG00000101417.11	401.951914477907	274.425574547719	360.000089148426	311.416232368251	286.522043560951	178.053676385581
ENSG00000101421.3	1287.84567065603	1162.30197898312	1331.47011060777	3082.49147525112	2965.80460021565	1297.59430084806
ENSG00000101425.12	1	2.00895045958568	1	1.87195570889958	3.01071861662642	2.07959558771695
ENSG00000101435.4	1	1	1	1	1	1
ENSG00000101438.3	1	1	1	1	1	1
ENSG00000101439.8	1146.86257853287	995.82515315148	948.799685911091	1049.96271780619	515.743965856363	286.013235157276
ENSG00000101440.9	1	1	1	1	1	1
ENSG00000101441.4	1	1	1	1	1	1
ENSG00000101442.9	323.961267771481	387.428026021315	429.038567830815	227.708484313891	192.01826857951	442.554595376234
ENSG00000101443.17	1.99988008597982	1	1.98626398117699	48.9575639894769	47.2465281824076	6.39797793858477
ENSG00000101444.12	4348.47861384025	3266.97263767884	4420.44889965411	4448.84607109676	2165.53859079834	3396.32812336982
ENSG00000101445.9	243.970860893096	168.485776291223	265.318746955434	1.87195570889958	8.03751515819246	3989.02610102643
ENSG00000101446.7	1	1	1	1	1	1
ENSG00000101447.14	1998.76041178768	1674.84881245264	1952.81641874927	571.259033620325	475.529593523835	1410.95183755834
ENSG00000101448.13	1	1	1	1	1	1
ENSG00000101452.14	533.936085827243	478.233567384026	549.362773534409	805.815119314312	724.85870198551	601.255146770627
ENSG00000101457.12	728.912702593307	620.495582185607	613.469932310913	659.326560219183	365.945428917695	530.001837981308
ENSG00000101460.12	1	1	1	65.5247224585689	96.5091342897549	11.7959558771695
ENSG00000101463.5	1	1	4.94505592470798	1	1	15.0347426403204
ENSG00000101464.10	1041.87516950499	904.010661329183	1002.05794089465	1009.85275519681	683.638970344669	441.474999788517
ENSG00000101470.9	2.99976017195964	2.00895045958568	3.95879194353098	5.3597785444979	5.02143723325284	1
ENSG00000101473.16	513.938484107647	265.345020411448	375.780312847258	273.922136885569	257.366623619868	239.590624885447
ENSG00000101474.11	2768.66807799214	2856.32980062747	2410.4429060154	4767.10990484511	3538.85940595418	2927.78363830066
ENSG00000101489.19	1	1	1	1	2.00535930831321	6.39797793858477
ENSG00000101493.10	509.938963763727	450.991904975213	391.56053654609	510.222133997355	936.989516039598	1451.97646989159
ENSG00000101542.9	1	1	1	16.6952027601924	37.1929350992755	1001.78510981362
ENSG00000101544.8	898.892317209876	855.58103926907	900.472750833419	1794.61289320644	1705.08402759089	1307.31066113751
ENSG00000101546.12	248.970261322995	221.960150649264	211.0742279907	348.038372142033	321.709619351914	306.525551323898
ENSG00000101557.14	5908.29154796876	8864.62978746019	6101.04272357971	3063.30844965533	3107.56026268782	3956.63823339492
ENSG00000101558.13	7035.15640486802	10194.4264931941	6375.22411034691	4025.94755228046	4088.79094760151	2773.40146925714
ENSG00000101574.14	1485.82192768003	2205.55675419471	1502.09377935138	572.130989329225	630.354927004069	579.663235016288
ENSG00000101577.9	825.90107093335	1286.40288551216	503.00836641909	1771.94204477505	2218.82263413894	1483.28474193538
ENSG00000101596.14	2139.74350391083	4643.18106455371	1877.86035617982	3898.64201878112	5180.61115642965	4041.92628482456
ENSG00000101605.12	101.987888683962	116.020352392767	72.0110066447436	12.3354242156945	16.0803896246981	385.336029227236
ENSG00000101608.12	20334.5614284856	23742.6132645106	16427.2266065028	4408.73610848738	5989.92539962179	2206.61378570574
ENSG00000101624.10	768.9079060325	1031.13841923698	700.261162654489	386.404423333614	378.009740617453	373.460477762349
ENSG00000101638.13	4.99952034391927	5.03580183834272	4.94505592470798	1540.00182620776	1936.31666850293	104.641176420828
ENSG00000101639.18	3881.53461368767	5778.2503315876	3405.58326302298	1949.82100939056	2176.59754318978	2181.78308718825
ENSG00000101654.17	6003.28015613685	7770.92748926931	9033.20553961891	1672.5390939605	2826.05965636012	1594.48308747022
ENSG00000101665.8	23.9972419775358	18.1521578129565	22.6978075858939	55.9332096606735	47.2465281824076	45.2634190963951
ENSG00000101670.11	1	1	1	28.030626975887	3.01071861662642	8.55716911401868
ENSG00000101680.14	922.889439273392	482.269369222369	2018.89610548813	967.998881169634	802.271368725628	804.219117261414
ENSG00000101695.8	318.961867341582	347.070007637888	323.508321844877	3.61586712669874	6.02679654156605	4291.31286558718
ENSG00000101745.16	2288.72563672182	3666.51701967477	2536.68469560605	1628.94130851552	2369.62653038592	1509.19503604059
ENSG00000101746.15	1	12.0984550554425	1.98626398117699	7.10368996229706	10.0482337748189	1
ENSG00000101751.10	584.929970212214	819.258822723986	670.673243219179	1849.54610286711	2641.07354363049	637.961396753003
ENSG00000101752.11	4833.42045554046	6217.14378150737	4813.96822814373	3989.32541250668	4753.33345039654	3316.43804987877
ENSG00000101773.18	722.913422077428	1149.1856230085	875.816151303994	1397.00108994823	948.048468431043	2001.49062403952
ENSG00000101782.14	1137.86365775905	1247.05381758831	1017.83816459348	1732.70403787457	2637.05210639723	1430.38455813725
ENSG00000101811.13	623.925293565427	731.480132740032	910.335390645189	484.063462730367	478.545671448774	1117.30183769933
ENSG00000101812.12	1	1	1	1	1	2.07959558771695
ENSG00000101825.7	1	1	1	3.61586712669874	6.02679654156605	1
ENSG00000101842.13	1	1	1.98626398117699	1	1	1
ENSG00000101843.18	1692.79710547785	1802.98552082002	1471.5195959349	1355.14721592105	1411.51910956343	1892.4514696801
ENSG00000101844.17	255.969421924854	313.774642471561	277.153914729558	149.232470512929	263.398779469748	452.270955665687
ENSG00000101846.6	3.99964025793945	5.03580183834272	2.97252796235399	311.416232368251	197.045065121076	831.209006954338
ENSG00000101849.15	1555.81353369862	1381.24422871321	1561.269618222	1124.95090877156	1162.19000110176	1079.51599212924
ENSG00000101850.12	3.99964025793945	1	3.95879194353098	4.48782283559832	4.01607792493963	1
ENSG00000101856.9	3611.56699047312	4993.28687402994	4132.45981715043	2418.06122506964	3013.05648770637	7753.57591539545
ENSG00000101868.10	892.893036693997	1210.73160104323	1403.46738123369	1451.0623439	1686.98756004125	6084.52113678504
ENSG00000101871.14	439.94735774514	516.573684848282	461.585279209656	314.904055203849	396.106208167091	598.016360007476
ENSG00000101882.9	1122.86545646936	1043.24582475201	904.417806758127	486.679329857066	658.504987636839	996.387131875032
ENSG00000101883.4	1	1	1	1	4.01607792493963	2.07959558771695
ENSG00000101888.11	335.959828803239	553.904851852952	475.392974946134	326.239479419543	456.427766665884	683.304411437115
ENSG00000101890.4	1	1	1.98626398117699	1	1	3.15919117543391
ENSG00000101892.11	1	1	1	1.87195570889958	1	2.07959558771695
ENSG00000101898.5	16.9980813756771	28.2416624088133	34.5329753600178	29.7745383936861	33.1714978660227	54.9797793858477
ENSG00000101901.11	929.888599875251	1318.6893002189	959.648589704038	815.406632112208	836.453585208277	1891.37187409239
ENSG00000101911.12	1953.76580791858	2338.73821486002	2502.16545626486	623.5763761543	629.349567695756	1480.04595517223
ENSG00000101916.11	1	1	1	1	1	1
ENSG00000101928.12	304.963546137865	580.13756380218	338.302281562532	377.684866244619	472.513515598895	785.865992270226
ENSG00000101935.9	1030.87648855921	1616.32968579667	1054.32993189703	683.741320068371	559.979775422144	4416.54595376234
ENSG00000101938.14	1.99988008597982	2.00895045958568	1.98626398117699	934.86456423145	1238.59730853356	15256.7652500283
ENSG00000101940.17	718.913901733509	333.953651663274	542.45892566617	622.704420445401	554.952978880578	484.658823297196
ENSG00000101945.16	578.930689696335	435.857648081428	572.04684510148	442.209588703188	238.264796761917	470.624080656875
ENSG00000101951.16	1.99988008597982	1	1.98626398117699	1	1	1
ENSG00000101955.14	1189.85742223	1227.88375885619	1043.48102810408	509.350178288455	372.982944075887	259.023345464352
ENSG00000101958.13	1	1	1	2.74391141779916	1	1
ENSG00000101966.12	1569.81185490233	2607.11903710981	1324.56626273953	1956.79665506176	2356.55685937785	2227.12610187236
ENSG00000101972.18	6688.19801503302	9257.11151623902	5443.20464813465	4707.81691663993	5950.71638659757	8537.36231207796
ENSG00000101974.14	4090.50955165745	7724.51576812837	3170.85243550286	945.328032738245	1219.49548167561	3316.43804987877
ENSG00000101977.19	13.9984411177376	31.2685137875704	15.7939597176549	5.3597785444979	5.02143723325284	7.47757352630173
ENSG00000101981.10	1	1	1	1	1	1
ENSG00000101986.11	85.9898073082845	52.4564734388696	41.4368232282568	99.5309951056526	70.3697922736114	80.8900734910546
ENSG00000101997.12	340.959229233138	171.51262766998	320.549529901346	194.574167375707	105.557368064574	168.337316096128
ENSG00000102001.12	1.99988008597982	1	1	1	1	1
ENSG00000102003.10	71.9914861045671	39.3401174642558	147.953333195372	276.538004012267	202.071861662642	102.481985245394
ENSG00000102007.10	3453.58593688831	3251.83838078506	3283.28652935704	525.917336757547	310.650666960468	953.203308366354
ENSG00000102010.14	1	2.00895045958568	1	82.091880927661	36.1875757909623	3.15919117543391
ENSG00000102021.10	1	1	1	1	1	1
ENSG00000102024.17	4611.44707645294	5598.65714978135	4635.4544475507	5414.10104084859	4712.1137187557	4.23878676315086
ENSG00000102030.15	405.951434821826	313.774642471561	280.112706673089	313.16014378605	292.554199410831	423.121874797329
ENSG00000102032.12	7.99916060185872	1	1	70.7564567119664	67.3537143486718	156.461764631241
ENSG00000102034.16	1152.86185904875	1517.45254075728	770.285905318055	186.726565995611	180.959316188064	4.23878676315086
ENSG00000102038.15	3621.56579133292	4945.86620242941	3405.58326302298	5903.26819354126	7449.70711529257	5287.77959304993
ENSG00000102043.15	96.9884882540625	114.002451473596	112.447829873	1	1	65.7757352630173
ENSG00000102048.15	1	1	1.98626398117699	1.87195570889958	3.01071861662642	77.6512867279038
ENSG00000102053.12	290.965224934147	316.801493850318	374.794048866081	1	1	1
ENSG00000102054.17	6313.24298279059	6242.36754299701	5701.60581120303	4529.93795202442	4813.65500889533	18214.8571603727
ENSG00000102055.6	1	1	1	1	1	1
ENSG00000102057.9	86.9896873942643	41.3580183834272	47.3544071153187	15.8232470512929	28.1447013244566	12.8755514648865
ENSG00000102076.9	1	1	1	1	1	1
ENSG00000102078.15	260.968822354753	378.347471885044	258.414899087195	307.928409532652	327.741775201793	302.20716897303
ENSG00000102081.13	1956.76544817652	2941.08163923267	1471.5195959349	1740.55163925466	2079.0776902834	3089.72297645821
ENSG00000102096.9	9.99892077381836	11.0895045958568	11.8489037929469	179.750920324414	138.73422523891	281.694852806408
ENSG00000102098.17	907.891237983695	1043.24582475201	1000.0854129323	350.654239268732	392.084770933838	1164.80404355888
ENSG00000102100.15	542.935006601061	402.5622829151	398.464384414329	566.899255075827	347.848961368057	321.639889551935
ENSG00000102103.15	1000.88008597982	857.598940188241	904.417806758127	758.729511033735	422.245550183235	1358.05165376021
ENSG00000102104.8	1	1	1	1	1	1
ENSG00000102109.8	27.9967623214551	10.0805541362711	9.87637583059295	12.3354242156945	14.0696710080717	2.07959558771695
ENSG00000102119.10	1643.80298126484	1635.4997445288	1037.56344421702	1259.23208794209	1050.59511787899	1147.53051415541
ENSG00000102125.15	918.889918929473	771.838151123459	692.371050805073	691.588921448467	649.45675386202	658.473712919625
ENSG00000102128.8	1	2.00895045958568	1.98626398117699	2.74391141779916	5.02143723325284	1
ENSG00000102144.13	40641.1260946497	56506.2615386364	21166.2250360583	51715.8211391252	36002.916830696	20318.9889608331
ENSG00000102145.13	1	1	1	1	1	1
ENSG00000102158.19	1759.7890712385	2858.34770154664	1608.6102893185	2290.7556915703	2339.46575113652	3339.10955722082
ENSG00000102172.15	7974.04380560307	11073.2223434932	8439.47462295036	2026.55311177372	1726.19657306547	2596.34779287156
ENSG00000102174.8	8.99904068783854	3.01790091917136	7.90384786823896	32.3904055203849	36.1875757909623	36.6266543946595
ENSG00000102178.12	1332.84027452512	1367.11892227901	971.483757478162	1124.95090877156	754.014121926594	1331.06176406729
ENSG00000102181.20	1430.82852295114	1743.45744370447	997.126620988764	2605.53170248305	1648.78390632535	1739.1488962243
ENSG00000102189.16	2370.71580377217	3469.77168005556	2620.5171340061	1848.67414715821	2611.9181236894	2414.97573413511
ENSG00000102195.9	1	1	1	1	1	1
ENSG00000102218.5	395.952633962028	515.564734388696	523.719910023807	1180.75607414113	1158.1685638685	1725.11415358398
ENSG00000102221.13	748.910304312904	959.502936606395	1006.98926080053	798.839473643116	802.271368725628	3101.59852792309
ENSG00000102225.15	3208.61531582326	2804.8733271886	3072.22603738516	3956.1910955685	2980.88498984035	3534.51635859759
ENSG00000102226.9	769.90778611848	626.549284943121	787.052392998064	3645.77486320024	2375.6586862358	2242.2404401004
ENSG00000102230.13	2.99976017195964	1	1	846.797037632593	723.853342677197	857.119301059545
ENSG00000102239.4	1	1	1	1	1	1
ENSG00000102241.11	2812.66280177525	4946.875152889	2549.50612736135	2243.67008328972	2291.20850433749	4045.16507158771
ENSG00000102243.12	1	1	1	1	1	1
ENSG00000102245.7	1	1	1	1	1	1
ENSG00000102265.11	2964.64457484418	2691.87087571501	2648.13252547905	1415.31215983512	1008.37002692984	35.5470588069425
ENSG00000102271.13	117.985970059639	222.969101108849	101.598926080053	1907.09517965448	1741.27696269016	153.222977868091
ENSG00000102287.18	1	1	1	1	1	1
ENSG00000102290.22	8.99904068783854	7.05370275751407	1	21.9269370135899	15.0750303163849	1973.42113875888
ENSG00000102302.7	480.942441270313	448.974004056042	603.607292499143	626.192243280999	567.017290580337	538.638602683043
ENSG00000102309.12	499.940162903929	632.602987700635	435.942415699054	660.198515928083	607.231662912865	1134.5753671028
ENSG00000102312.21	261.968702440732	200.772190997964	234.744563538948	149.232470512929	169.900363796619	160.780146982109
ENSG00000102313.8	1	1	1	28.030626975887	17.0857489330113	44.1838235086782
ENSG00000102316.16	3861.53701196808	3474.81643235349	2764.51167525794	10110.4544889817	7353.1926216945	4010.61801278077
ENSG00000102317.17	2946.64673329654	4573.5634828423	4752.81986131076	6613.04014058552	3947.03528512935	6432.1509160299
ENSG00000102349.17	6.99928051587891	21.1790091917136	5.93131990588497	1	1	5.31838235086782
ENSG00000102359.6	105.987409027881	301.667236956532	152.884653101257	470.984127096874	132.70206938903	2.07959558771695
ENSG00000102362.15	410.950835251725	549.869050014609	479.338030870842	171.903318944318	194.028987196136	461.98731595514
ENSG00000102383.13	90.9892077381836	159.405222154952	68.0659507200356	449.185234374384	539.87258925588	762.114889340453
ENSG00000102384.13	942.887040992988	1237.97326345204	1494.20366750197	518.941691086351	523.786840322869	1334.30055083044
ENSG00000102385.12	19.9977216336165	27.2327119492277	58.2033109082657	37.6221397737824	59.3108398821661	69.0145220261681
ENSG00000102387.15	1	1	4.94505592470798	10.5915127978954	13.0643116997585	5.31838235086782
ENSG00000102390.10	576.930929524375	947.395531091367	522.73364604263	449.185234374384	422.245550183235	945.646139252335
ENSG00000102393.9	801.903948869834	916.118066844211	801.846352715719	837.205524834697	742.955169535148	1162.64485238344
ENSG00000102401.19	3251.61015952039	8315.76073744558	1420.23386891369	2936.87487186489	4282.82529410596	5837.29374719786
ENSG00000102409.9	1	1	1	79.4760138009622	331.763212435046	1971.26194758344
ENSG00000102445.18	63.9924454167285	44.3848697621842	69.0522147012126	401.227670384907	406.159801250223	5.31838235086782
ENSG00000102452.15	1.99988008597982	1	1.98626398117699	36.7501840648828	72.3805108902378	487.897610060346
ENSG00000102466.15	1	1	1	13.2073799245941	9.04287446650567	32.3082720437917
ENSG00000102468.10	1	1	1	1	1	1
ENSG00000102471.13	867.896034544502	1259.16122310334	884.692527134587	1904.47931252778	2193.68865143111	2977.44503533564
ENSG00000102524.11	12.9985610317578	14.1163559746138	11.8489037929469	10.5915127978954	18.0911082413246	6250.77885729345
ENSG00000102531.16	2778.66687885193	2423.49005346522	1726.96196705974	3105.16232368251	3818.34929366525	1467.09080811962
ENSG00000102539.5	7.99916060185872	4.02685137875704	3.95879194353098	1	1	1
ENSG00000102543.14	117.985970059639	111.984550554425	126.255525609478	141.384869132832	213.130814054087	220.157904306542
ENSG00000102547.18	314.962346997663	297.63143511819	215.019283915408	404.715493220506	442.352736349499	253.625367525767
ENSG00000102554.13	160.980813756771	157.38732123578	204.170380122461	90.8114380166568	24.1232640912038	132.710661701468
ENSG00000102572.14	2406.71148686744	1907.91636861693	2013.96478558224	2257.62137463211	2178.60826180641	2516.4577193805
ENSG00000102575.10	1	1	1	1	1	10.7163602894526
ENSG00000102580.14	1537.81569215098	1235.95536253287	943.868366005206	1910.58300249008	2226.86550860545	2254.11599156528
ENSG00000102595.19	736.911743281146	896.948008112083	864.967247511047	1812.92396309333	2707.42725797916	2604.98455757329
ENSG00000102606.17	857.897233684704	713.319024467489	753.519417638047	6341.86191511775	6500.6479282449	8241.55312104351
ENSG00000102678.6	2.99976017195964	11.0895045958568	31.5741834164868	2.74391141779916	9.04287446650567	1
ENSG00000102683.7	1	1	1	1.87195570889958	1	1
ENSG00000102699.5	29946.4086950096	46335.0319555531	39929.8972779506	2014.34573184913	3274.44990786781	3704.01286586915
ENSG00000102710.19	1126.86497681327	1223.84795701784	1222.9810726783	1907.96713536338	2762.72201993639	2205.53419011802
ENSG00000102738.7	567.932008750557	596.280771155551	667.714451275648	554.691875151233	801.266009417314	643.359374691588
ENSG00000102743.14	303.963666051885	370.275868208359	359.013825167249	379.428777662418	311.656026268782	334.595036604539
ENSG00000102753.9	1910.77096422145	2048.16048249934	1636.22568079146	1929.76602808587	2216.81191552231	2377.18988856502
ENSG00000102755.11	1	1	1.98626398117699	132.665312043837	136.723506622283	1
ENSG00000102760.12	1.99988008597982	1	1	147.488559095129	69.3644329652982	8.55716911401868
ENSG00000102763.17	664.920377090599	603.34342437265	669.686979238002	525.917336757547	848.517896908035	938.088970138316
ENSG00000102780.16	1180.85850145618	1448.84390950545	1079.97279540763	926.145007142455	1150.125689402	1009.34227892764
ENSG00000102781.13	17694.8780014989	27842.9879322668	20581.3704952203	1240.9210180552	1664.86965525836	1387.20073462857
ENSG00000102786.14	1200.85610317578	1243.01801574997	1145.06621816531	1429.26345117751	1675.92860764981	1441.18051401442
ENSG00000102794.9	1	1	1	1	1	1
ENSG00000102796.10	44.994723783112	42.3669688430128	48.3406710964957	153.592249057427	140.744943855536	45.2634190963951
ENSG00000102802.9	1	1	1	1	1	1
ENSG00000102804.14	1219.8538248094	1114.88130738259	1010.93431672524	7219.92131397962	11452.0425216875	4312.90477734152
ENSG00000102805.14	174.979134960488	215.90644789175	250.52478723778	1084.84094616218	1296.90814841573	1046.04852891001
ENSG00000102837.6	1	1	1	1	1	1
ENSG00000102854.15	12.9985610317578	12.0984550554425	28.6153914729558	1	1	1
ENSG00000102858.12	425.949036541423	220.951200189678	278.140178710735	1212.14647966152	1069.69694473694	572.106065902269
ENSG00000102870.5	303.963666051885	345.052106718717	345.206129430771	1726.60034791227	1478.87818322042	1458.45404341789
ENSG00000102871.15	182.978175648327	103.912946877739	91.7362862682835	88.195570889958	80.4233853567435	63.6165440875834
ENSG00000102878.16	352.957790264896	258.282367194348	282.085234635443	317.519922330548	465.476000440703	373.460477762349
ENSG00000102879.15	57.9931649008496	31.2685137875704	90.7500222871065	95.1712165611547	61.3215584987925	29.0694852806408
ENSG00000102882.11	1519.81785060334	1066.45168532248	1219.03601675359	1515.58706635857	897.780503015382	752.398529051
ENSG00000102886.14	122.985370489538	59.5191266559694	57.2170469270887	36.7501840648828	36.1875757909623	20.4327205789052
ENSG00000102890.14	68.9918458466276	29.250612868399	26.6428635106018	22.7988927224895	20.101826857951	19.3531249911882
ENSG00000102891.3	1	1	1	1	1	1
ENSG00000102893.15	1596.80861722379	1445.81705812669	1781.20648602447	2398.87819947385	2977.86891191541	3020.62885884432
ENSG00000102897.9	831.900351449229	1117.90815876135	906.390334720481	422.154607398497	484.577827298654	607.732720296928
ENSG00000102898.11	2884.65416796579	2352.86352129422	2325.62420363418	3455.68851866014	2314.33176842869	1924.83933731161
ENSG00000102900.12	2871.65572684806	2835.14184097617	2826.64630607209	6631.35121047241	9665.51903081488	2256.27518274072
ENSG00000102901.12	1190.85730231598	679.014708841576	761.409529487462	851.156816177091	886.721550623937	924.054227497996
ENSG00000102904.14	4.99952034391927	5.03580183834272	9.87637583059295	69.0125452941673	79.4180260484303	17.1939338157543
ENSG00000102908.20	2078.75081866606	2293.33544417866	2372.96487473067	1487.68448367378	2215.806556214	1746.70606533832
ENSG00000102910.13	3856.53761153818	3938.93364376291	2989.37986296629	2069.2789415098	2672.2396821882	2191.4994474777
ENSG00000102921.7	919.889799015453	1107.81865416549	1066.16509967115	1015.95644515911	1183.30254657633	1393.67830815487
ENSG00000102924.11	1.99988008597982	1	11.8489037929469	1	1	1
ENSG00000102931.7	2511.69889589532	2748.3721014518	2349.29453918242	3203.69331878816	3045.2279855724	3497.81010861522
ENSG00000102934.9	120.985610317578	52.4564734388696	157.815973007142	499.75866549056	204.082580279268	824.731433428036
ENSG00000102935.11	4.99952034391927	1	1.98626398117699	137.897046297234	100.530571523008	1
ENSG00000102962.4	1	1	1	1	1	1
ENSG00000102967.11	886.893756178119	715.336925386661	899.486486852242	536.380805264342	377.00438130914	468.464889481441
ENSG00000102970.10	1	1	1	1	1	11.7959558771695
ENSG00000102974.14	1941.76724688683	2099.61695593821	1627.34930496086	2513.97635304859	2312.32104981207	2811.18731482723
ENSG00000102977.13	831.900351449229	418.705490268471	558.239149365002	206.781547300301	142.755662472162	137.029044052336
ENSG00000102978.12	2699.67635205953	2313.51445337038	1817.69825332802	2275.06048881011	1491.94785422849	1514.59301397917
ENSG00000102981.9	79.9905267924056	44.3848697621842	48.3406710964957	47.2136525716777	18.0911082413246	31.2286764560747
ENSG00000102984.14	197.976376938024	118.038253311939	104.557718023584	370.709220573422	232.232640912038	242.829411648598
ENSG00000102996.4	170.979614616569	50.4385725196983	216.991811877762	502.374532617259	521.776121706242	614.21029382323
ENSG00000103005.11	1419.82984200536	1402.43218836451	1321.607470796	1399.61695707493	1111.9220356861	920.815440734845
ENSG00000103018.16	3719.55403975894	4108.4373209733	4001.28670765389	3981.47781112658	2652.13249602193	3478.37738803631
ENSG00000103021.9	251.969901580934	207.834844215064	262.359955011903	165.799628982021	276.468450477819	11.7959558771695
ENSG00000103023.11	1	1	1	1	1	1
ENSG00000103024.7	258.969062182793	48.4206716005269	106.530245985938	8.84760138009622	4.01607792493963	22.5919117543391
ENSG00000103034.14	37.9955631812533	9.07160367668543	28.6153914729558	2281.1641787724	2498.31252185001	672.508455559946
ENSG00000103035.10	6066.27260155357	6089.00707313999	5159.16062155568	3548.98777951239	3171.90325841986	4564.45054927957
ENSG00000103037.11	4.99952034391927	4.02685137875704	4.94505592470798	563.411432240229	604.215584987925	831.209006954338
ENSG00000103042.8	191.977096422145	178.57528088708	292.93413842839	710.771947044258	456.427766665884	422.042279209612
ENSG00000103043.14	872.895434974401	583.164415180937	705.192482560374	784.016226591823	500.663576231665	697.339154077436
ENSG00000103044.10	190.977216336165	102.903996418154	117.379149778885	187.59852170451	98.5198529063813	172.655698446996
ENSG00000103047.7	954.885602024746	954.458184308467	1065.17883568998	559.051653695731	379.015099925767	561.310110025099
ENSG00000103051.18	1798.78439459171	1449.85285996504	1508.99762721962	2490.4335489083	1489.93713561186	2085.69907988144
ENSG00000103056.11	7.99916060185872	3.01790091917136	5.93131990588497	1	1	1
ENSG00000103061.12	830.900471363249	788.990308936415	733.794138014507	655.838737383585	725.864061293824	742.682168761548
ENSG00000103064.13	1791.78523398985	2044.124680661	1412.34375706428	1021.18817941251	929.952000881405	1711.07941094366
ENSG00000103066.12	377.954792414391	221.960150649264	213.046755953054	435.233943031991	239.270156070231	125.15349258745
ENSG00000103067.13	18.9978415476367	3.01790091917136	13.8214317553009	4.48782283559832	3.01071861662642	2.07959558771695
ENSG00000103089.8	8.99904068783854	2.00895045958568	22.6978075858939	1.87195570889958	2.00535930831321	185.610845499599
ENSG00000103091.14	1548.81437309676	1408.48589112202	1239.7475603583	1451.0623439	1366.27794068934	1512.43382280374
ENSG00000103111.14	617.926013049548	490.340972899054	552.32156547794	1120.59113022706	1067.68622612031	1270.60441115514
ENSG00000103121.8	746.910544140944	722.399578603761	662.783131369763	1435.36714113981	1357.22970691452	1360.21084493565
ENSG00000103126.14	879.89459557626	508.502081171597	593.744652687373	523.301469630848	326.73641589348	490.05680123578
ENSG00000103145.10	532.936205741263	372.29376912753	479.338030870842	67.2686338763681	55.2894026489133	125.15349258745
ENSG00000103148.15	676.918938122357	433.839747162256	650.947963595639	593.929882051714	412.191957100103	510.569117402403
ENSG00000103150.5	61.9926852447689	41.3580183834272	48.3406710964957	197.190034502406	247.313030536736	332.435845429105
ENSG00000103152.11	667.920017348538	252.228664436834	450.736375416709	183.238743160012	120.637757689272	193.168014613618
ENSG00000103154.9	6.99928051587891	1	8.89011184941595	88.195570889958	118.627039072645	10.7163602894526
ENSG00000103160.11	583.930090126234	702.220569412047	770.285905318055	1417.92802696182	1718.15369859896	1842.79007264512
ENSG00000103168.16	362.956591124694	192.700587321279	396.491856451975	629.680066116597	620.301333920937	836.606984892923
ENSG00000103174.11	148.982252725013	91.8055413627111	128.228053571832	129.177489208238	93.4930563648152	139.18823522777
ENSG00000103175.10	1	1	1.98626398117699	16.6952027601924	12.0589523914453	15.0347426403204
ENSG00000103184.11	1.99988008597982	2.00895045958568	1	25.4147598491882	5.02143723325284	30.1490808683578
ENSG00000103187.7	453.945678948857	406.598084753443	506.953422343798	5998.31136581131	3384.03407247395	2223.88731510921
ENSG00000103194.15	1424.82924243526	1529.5599462723	1607.62402533732	2505.25679595959	2896.43480794204	3516.1632336064
ENSG00000103196.11	1.99988008597982	2.00895045958568	10.8626398117699	7.10368996229706	12.0589523914453	11.7959558771695
ENSG00000103197.16	863.896514200583	479.242517843612	588.813332781488	973.230615423032	766.078433626352	816.094668726301
ENSG00000103199.13	213.974458313701	163.441023993294	165.706084856558	257.354978416477	177.943238263125	113.277941122563
ENSG00000103200.6	1	1	1	1	1	1
ENSG00000103202.12	2265.72839474429	1643.57134820549	1760.49494241976	3230.72394576404	2219.82799344725	1200.43069795354
ENSG00000103222.18	1064.87241148253	937.30602649551	1145.06621816531	768.321023831631	770.099870859605	1495.16029340026
ENSG00000103226.17	140.983212037174	160.414172614537	115.406621816531	586.954236380518	571.03872781359	485.738418884913
ENSG00000103227.18	230.972419775358	119.047203771524	179.513780593036	344.550549306435	279.484528402759	96.004411719092
