MES_83	MES_326	MES_1123	PN_19	PN_157	PN_528
ENSG00000223403.3	-0.599776591366861	-0.595222179094668	-0.606693989539783	3.56200719108391	3.89450259680578	-0.56113519322601
ENSG00000223404.3	3.4514597831987	3.25845790626958	3.37276001967525	-0.111659933055775	-0.0432922710263717	-0.00881924047294236
ENSG00000223485.2	7.21343440453113	7.09334478226721	6.80937910846077	0.129736698257496	1.08478117572859	0.326247093396697
ENSG00000223652.2	2.3429353957336	3.04564644625765	1.89370201732068	0.663078579543088	0.0404081734232733	0.0628118207587738
ENSG00000223669.1	4.05853526561451	2.78864866313326	5.09007166994745	-0.139656644590676	0.842525792639242	-0.00129402251421373
ENSG00000223725.6	5.36244842200295	6.11655522778574	5.26343955374009	2.35376019880859	3.50080627692352	3.01193028911589
ENSG00000223751.1	4.50279571514948	4.35253557004985	3.57966310094062	1.89695310309095	2.85203354449486	0.512927851291298
ENSG00000223768.1	6.67649867445359	6.25546218517767	6.84299317886764	7.64265157008645	7.74997309449711	7.68038093363553
ENSG00000223774.5	0.0260095298891059	0.876732040895685	0.0182447901876734	3.18391761134351	3.41826915643318	4.48180513137087
ENSG00000223784.1	3.58186731559045	2.20408542072054	3.03213768408171	1.34746084180467	1.45407641829706	0.354736635016832
ENSG00000223813.2	0.148280523494867	1.71729054440879	0.141975356101202	3.08312896690277	3.91432190706151	2.4244211610047
ENSG00000223834.2	0.0915374231897779	0.832065096356096	0.0864389112298865	3.22547110691799	2.80028893084471	2.41662556218159
ENSG00000223969.5	3.84679047878631	2.95357117987162	3.73292598453908	6.83618577561289	7.30583946489209	3.84439248418187
ENSG00000224020.1	2.39495815473599	1.78523808133771	2.79213460553056	4.85264636084827	3.75070100555384	5.46646247325311
ENSG00000224043.7	3.28746166006177	3.43113377433286	3.40444663159271	5.59237529984803	5.42293065243431	6.34555703932359
ENSG00000224057.1	5.89661646446265	5.28598434881072	4.18284600477485	-0.146355975832969	-0.036046275929865	0.0187988697435464
ENSG00000224063.5	4.55451744498547	5.25526745653604	4.92946125195988	2.89130539411986	1.16945645762279	0.422039240715307
ENSG00000224086.5	4.99135342315196	4.34084309352371	5.23220428581357	1.82088681174442	0.266331788083741	1.15547567729126
ENSG00000224141.5	4.96293289997275	5.31179722588411	5.11295215458596	-0.00441085375066219	0.103954196246703	1.04026531789004
ENSG00000224152.1	3.74414572049729	4.63700518446113	4.89435028491321	6.10561734325934	6.51653854493016	5.58346523856483
ENSG00000224167.1	6.00574897122859	5.99988006524593	6.13444461539029	3.93201083165259	3.42593375296922	2.35016953485763
ENSG00000224184.5	0.166331048247578	0.17487227153945	0.992540636767275	8.5619205610661	8.99101493438997	3.46558323176647
ENSG00000224189.6	0.539846750485649	1.28363815669944	0.526039353757224	8.05681479290714	9.07044414588958	10.5096792587806
ENSG00000224209.7	2.57660205655036	2.92619384992104	3.43859461749166	1.07380604974431	1.56184136448385	1.61388496014845
ENSG00000224243.1	0.0155513295512031	0.0227430668615773	0.00462436391027587	5.96742960347646	5.51048245023635	4.87167238273196
ENSG00000224271.5	6.36974383591658	6.28103235952151	6.17092523517132	0.0581836627435139	1.03239621425239	0.243966635651707
ENSG00000224272.2	0.0940570696920067	0.101974663070425	0.0820266939922702	6.81347304548378	6.92113641070773	5.33255154041997
ENSG00000224318.5	-0.491105508076898	-0.486297251708714	-0.498408476273736	2.93351119683798	4.47366225062548	0.538590334224544
ENSG00000224376.1	1.76607187808147	2.81701358840816	2.10242459921496	5.0092311505044	3.98600478280351	5.55248973354259
ENSG00000224533.4	2.57796563958203	2.80390876481699	3.19102329555965	0.919855981763561	0.328701134647403	1.47287725706715
ENSG00000224536.2	5.64643268098975	5.2317998838733	5.87554215988606	3.54820990742178	4.22169755883948	4.61574959779401
ENSG00000224592.5	-0.599573466779133	-0.596058384689127	-0.604906832485143	3.00317171151634	2.97565744064408	-0.569660877191041
ENSG00000224745.1	5.05218928734431	4.201803273349	4.40987685106295	0.189972597314159	3.1097723499072	0.338835303941971
ENSG00000224790.2	3.17425367026606	2.48950524909105	3.15950708960637	4.33580751881077	3.86892262225146	5.23136580835391
ENSG00000224848.1	5.34195477845996	4.68503253545157	2.91528967847218	-0.246681597794921	-0.147413107461939	-0.0980143750178848
ENSG00000225087.1	3.3522260791471	3.06742365329859	3.33743191755884	-0.11170759209154	-0.0461558062861418	-0.0130518917633222
ENSG00000225206.8	7.29991068473802	7.22895577433149	7.64875535355152	0.111138124868349	0.244260276278655	0.3104619676685
ENSG00000225218.1	3.49163124080471	4.02799395335358	4.24274956722405	2.18127846934642	1.29524485602449	2.38209125530955
ENSG00000225265.1	4.1082611427582	4.4640955190486	4.80212351348513	6.12501592320308	6.19988410216863	5.52023452090133
ENSG00000225279.1	-0.0963290352195267	-0.0944972676734382	-0.0990983630097436	1.99863114669237	1.76062162626874	1.66291738713063
ENSG00000225383.7	7.658935264239	6.68777654363893	6.30324590494963	5.05789729583625	2.49656969316882	0.698515181869534
ENSG00000225446.2	3.26330992907143	3.42037719234903	3.80203400336153	0.0191161370958062	0.894843298178267	0.126081449131444
ENSG00000225472.1	1.73906882396698	1.74842670307422	2.80104477229642	4.63318837471616	5.14615118300589	6.29008050335613
ENSG00000225489.6	6.46200958074382	6.17213057473449	6.75855649440373	2.52529571408276	2.45539471723586	1.8808672537797
ENSG00000225518.2	5.75663350438515	5.6598938292733	6.4537716824367	2.97603987355701	3.85528051621364	3.05532302040012
ENSG00000225559.1	-0.35431974843348	-0.351514702789393	-0.358569815945607	2.68768104478172	2.53115000321097	0.478085898350857
ENSG00000225649.5	1.16637337003817	2.07422258011319	1.15102215134266	10.3446950769633	11.4304951208158	1.2521923489023
ENSG00000225706.1	0.981496709776392	0.12417668212536	0.104297538631367	6.84554912530207	6.86568744665201	4.61945123697871
ENSG00000225783.6	4.71350346035778	4.1606399857458	4.51033144675554	11.7580149972131	13.1206538259844	5.68049983523767
ENSG00000225792.1	0.928750774832436	1.90535995332318	0.914100275531528	7.73722708540482	8.14415497662646	0.119496115567042
ENSG00000225880.5	7.21378597678414	6.25739053011243	6.27556371482154	3.89023744328466	5.12376814685394	5.09385361010861
ENSG00000225885.6	2.5621481754092	2.68086863956927	3.45646038897834	-0.151388889645408	-0.0929165082190182	-0.0632846377889
ENSG00000225889.7	2.15965513375274	1.80174325081447	1.77564105214833	7.30003415992124	7.61422154488375	8.13487793142119
ENSG00000225953.2	5.65167877420752	4.92457821305833	5.5503626204676	8.31550522549777	8.21353744899825	4.96365512970362
ENSG00000225978.3	2.50610868042761	2.04169291122029	3.97361284801166	-0.137743327815431	-0.0742994539130422	0.793936028832018
ENSG00000226053.1	3.21802720968374	3.13269083849173	4.5114690481091	0.127299928694798	1.00200774024495	1.54434638319397
ENSG00000226067.6	8.0297529010424	8.22379944564573	7.7410955556781	5.06203661614442	5.20912480504287	3.19339498157729
ENSG00000226091.7	6.75894801086996	6.179220683325	6.9956438746583	0.0187895810910037	0.146023247312578	0.209273784497207
ENSG00000226194.5	2.70809580668859	2.53229045659793	2.28985709315792	-0.102406953661375	-0.0570782386158195	-0.0338603479089459
ENSG00000226237.1	1.10583398297327	0.294444398642714	3.47364230421827	6.69737937656089	7.00445992966465	3.46817808884522
ENSG00000226251.5	0.821022061577939	0.106786423493958	0.81251070261036	3.07212951285644	3.08652978422632	1.31030475235941
ENSG00000226380.9	6.88451969898163	6.87542032698171	7.3610493123691	4.82283807438642	4.71327781754098	5.70817908710703
ENSG00000226426.1	0.00302329192157558	0.905184257479929	-0.00726204803438213	5.46840919976419	5.48254521374004	3.37155499022736
ENSG00000226445.1	5.7104120092974	5.23523593636535	5.39063706827483	2.29673610998934	3.65782453899382	1.40224691540752
ENSG00000226471.6	5.47487804046659	5.89172730490047	5.9918014564353	3.83914075315061	4.30684680419094	4.45786274033486
ENSG00000226476.3	2.1881518260606	0.0695817799678253	0.0510462973139645	3.8734139466127	4.39376390174262	6.80736228251942
ENSG00000226510.1	6.07924871471339	5.95810316368814	5.14382496327736	0.0086025268313632	0.126722906273444	1.06394648743414
ENSG00000226527.1	-0.457053391720923	-0.451480735383217	-0.465520829211697	3.09041200089681	1.11825494982246	5.19515060363617
ENSG00000226562.3	5.21520600454801	5.8026252593576	5.60896115907339	0.119381959710922	0.235301309850364	2.35301867064524
ENSG00000226567.1	-0.598317823455464	-0.592772061689437	-0.606746180108058	4.01377086741962	4.9604689453788	-0.551350876524771
ENSG00000226648.1	2.8973427140184	2.21966577350412	3.44264609636547	5.07936634628739	5.81589988505417	4.57408258163333
ENSG00000226686.7	0.0225552792300361	0.0295960968904758	0.0118580971704749	5.15082068637687	5.3744530043752	5.50775240381959
ENSG00000226711.6	5.3365582847691	5.78362525258455	5.41830549537123	7.55710018140323	7.33418380894515	6.90059599423195
ENSG00000226798.1	3.47592052686202	5.02706942734442	4.04244363074156	-0.00656878032171759	0.0863439797876739	1.52592588187257
ENSG00000226824.6	7.28787317482167	6.75188142908159	6.8991109627332	4.4270447300199	4.35749686763972	3.95300855691974
ENSG00000227036.6	6.86242553439213	7.26618179527127	7.03764476332989	11.7016819624135	10.9940237699031	11.6371649904873
ENSG00000227039.6	1.97273591704459	1.24222739068399	2.63884031629115	-0.240987200245939	-0.203854051967131	-0.184733253309158
ENSG00000227110.6	2.39295712604349	1.32382447908615	3.21354736609704	5.12052846494533	3.87824032564859	4.56917064587442
ENSG00000227115.7	-0.0448337097239504	-0.0408477650329264	-0.0508787460357356	3.28955644094442	2.94186664953521	3.18331144178826
ENSG00000227199.1	3.03710565489617	3.85788231440402	4.69560243614993	8.64572208849926	8.33986040294983	6.4905324763689
ENSG00000227227.1	2.69097487464836	3.46385805752431	3.81190104254749	-0.162957053735912	-0.0926511602691178	-0.0572624857839268
ENSG00000227308.2	2.96867993922168	2.97820340562785	3.72364929631816	-0.143339657234347	-0.0767465910857277	-0.0431516695239813
ENSG00000227354.6	5.73515154028036	6.0704362748792	6.66680701299226	7.28486719829219	7.7809773687103	7.28098604383358
ENSG00000227355.2	4.01964565473757	4.53320565644881	6.02233437527675	-0.097105706661214	0.0113001404753028	0.973079104274328
ENSG00000227398.3	5.14168684539607	4.71519086699679	4.46026298141174	6.6884216159288	7.5223737521813	4.74724820270695
ENSG00000227432.1	-0.0422517556810749	-0.0386733925797131	-0.0476761809484278	3.02157252502382	2.77254001608824	2.93671968272539
ENSG00000227502.2	0.127548049059009	0.135521492596462	0.115433096090598	6.25095156923961	6.23219558162743	7.07623956366235
ENSG00000227542.1	1.8139735261302	2.48661608991537	2.80661002890599	-0.153520966607984	-0.109451553411065	-0.0868635671695919
ENSG00000227544.8	0.418229393747325	0.427112032322555	0.404735021978147	8.0124629607291	8.57328686976152	9.38939119137294
ENSG00000227591.5	4.35070286290347	3.67842762099066	4.95812102196709	-0.164171606235668	-0.0692869477445881	-0.0219712471493829
ENSG00000227630.2	-0.382949792237625	-0.379516752920197	-0.388156124562449	3.22663512258595	2.75396268941148	0.515245653268484
ENSG00000227640.2	0.420098938562608	0.428996494744257	0.406581924689911	8.40765422181294	8.0136741777222	9.64186841845873
ENSG00000227683.1	-0.623515092822954	-0.619704153294514	-0.629297940384726	2.75974679842445	3.57533643352252	-0.591095598683831
ENSG00000227740.1	-0.0756012270765947	-0.0729876753844798	-0.0795579106439575	2.64697198319595	2.23194235149564	2.02487268065158
ENSG00000227811.2	2.10002023913296	2.11082591789622	1.70747030193997	9.00503159018436	8.79809416070166	3.89579433190134
ENSG00000227896.2	7.66450594437013	7.76198684391446	7.93475477815081	6.01601229422046	7.06689960013809	6.86032093503789
ENSG00000227954.6	2.98185517137209	2.13968177731947	4.65274984173407	-0.211987759315211	0.749637678444164	-0.0931741790801783
ENSG00000227959.1	3.63646368628008	3.20133709099327	2.91949331146675	0.0231668515130774	0.8723945847422	0.120462269974836
ENSG00000228010.5	2.11320903235231	1.76759958771583	2.37638583342794	4.86596614609889	5.71282539117838	4.81330433548224
ENSG00000228016.1	-0.652652684966845	-0.64862445246597	-0.658768660400679	2.70936029126639	3.74041491470957	-0.618439229086857
ENSG00000228031.2	0.953722158796195	0.0901741878067361	0.0734395731857433	4.41899936169569	5.14474127696768	5.15528881851906
ENSG00000228113.7	-0.228683801025458	0.664449889723609	-0.235703335185312	3.86503955686976	3.86069106139724	0.716161884536782
ENSG00000228140.1	4.23062489487301	2.50357876149627	4.73083105739506	2.14828463602395	2.02514215552181	1.75452478525056
ENSG00000228223.2	7.74675891423066	7.96610211646679	7.99264946780704	1.65967544918912	2.18918004206423	2.27366695970865
ENSG00000228395.1	2.14826702910987	2.15701716052993	2.6121779592349	4.43835375926283	4.60333671758657	4.64634483147081
ENSG00000228412.7	-0.149422062778549	0.726947445207416	-0.156552845291799	3.69896833606939	4.1097086948878	1.29552110685895
ENSG00000228463.9	-0.199651309735321	-0.19404694398433	0.710443753104377	1.79367560136783	3.41778266073	5.10868340996267
ENSG00000228506.1	7.97458359482333	7.89942575904176	8.10196161246689	5.28206578135349	6.04260748322274	6.99816762302945
ENSG00000228526.6	2.52168675312779	1.88827376189542	2.50493436312657	8.84815211864816	9.4077586674995	7.66882058960611
ENSG00000228549.3	1.35956043217259	1.95422732772055	1.68221019880971	-0.156951975363534	-0.131214875076534	-0.117754970505687
ENSG00000228701.1	2.10935297773003	1.75620732797092	2.97937631325631	6.22387928431849	5.66377252194932	3.89265418863651
ENSG00000228705.1	5.58509502244107	4.693958362017	7.72282593278574	0.0176383213838478	0.144391112897674	2.02666536963555
ENSG00000228709.1	7.1860665408744	7.21949958498327	7.13873815539913	0.147159945325047	0.279452102111161	1.17324455187786
ENSG00000228742.9	8.3341923675629	8.48837930445683	9.06098267623599	0.326424578623994	1.22553749049376	0.537446612058159
ENSG00000228775.7	5.20866873016476	5.14384710877849	6.14829519285549	6.46399775554004	7.31765163876444	6.5239650388561
ENSG00000228789.6	-0.59161682213198	-0.586907914731312	-0.598769321930786	3.92110547478125	3.81227069881509	-0.551672182686987
ENSG00000228798.1	0.154647899999952	0.159905510627813	2.07176745209378	4.46667308391468	4.03383027256859	2.73406206829951
ENSG00000228799.5	9.22040655399393	10.6167683616684	0.182019215001924	2.10707998603882	0.200560393775044	1.10892719358036
ENSG00000228824.6	2.9402171824568	3.78857130741701	3.02452839701676	0.960620732176449	0.331841688691957	1.87634249556103
ENSG00000228857.2	1.6653948224184	1.67326428388875	1.65345836563665	3.22877315025479	4.55497012399276	4.02694017071127
ENSG00000228878.7	6.29930221249127	6.55153452266668	7.00767345619426	7.58353465486972	8.40966699967312	7.19587795965113
ENSG00000228933.7	6.25144671575665	6.47376459921575	6.7852661741886	2.87013756117622	2.42231514875201	0.553260324757702
ENSG00000228956.8	-0.18130788457895	-0.179454147365307	-0.184110586019411	1.04836670596188	1.97381975526161	2.03674058801425
ENSG00000229056.2	3.05727841514671	3.27345300743055	2.18690073516023	0.71701337069252	0.0536950049745131	0.0816557162322642
ENSG00000229108.1	-0.628349059791017	-0.624230010910089	-0.634603178601331	2.95838630677507	3.73418550753147	-0.593368396412291
ENSG00000229124.6	6.73236114511447	6.8764802130291	7.31101239300035	5.77033547748341	5.20706853299571	4.56988760472102
ENSG00000229152.2	7.87391968035332	7.6350336795321	7.98428478667713	8.57150380061948	9.11750311365541	9.84161898137007
ENSG00000229162.1	2.39236147573973	1.24342327891949	2.18644751548542	-0.19733544571138	-0.162918506798607	-0.145101253077511
ENSG00000229356.1	2.95116749382801	2.68447664678227	3.1594086950526	-0.110259779919659	-0.0532543323719246	-0.0243143565571793
ENSG00000229372.1	6.77941495444009	4.62769550255268	6.92135090649706	-0.00729807265061	0.984624077953205	0.17963993756557
ENSG00000229404.5	2.66467603496179	2.91975254161565	4.6847466513363	-0.157940825718916	-0.0781964198915768	0.848848463220964
ENSG00000229525.1	3.29040472805301	3.67479024827777	3.98330978803608	1.83287201308747	2.20862995284025	0.504184004489077
ENSG00000229591.1	1.10921282364216	1.51909760836064	1.10092715772728	2.52905613170999	3.0564867862751	3.20770010601754
ENSG00000229647.1	3.52976480660862	3.13967070772603	4.58173709734464	-0.199564619983911	-0.116238086578937	-0.0745534898556173
ENSG00000229656.6	5.97789001377216	6.65446646171183	6.1003862260957	3.43286105340838	4.36960027985358	3.80064915617024
ENSG00000229727.6	-0.0285449011556109	-0.0243818812492769	1.25040529870375	1.48011516241257	3.15032953837166	3.9180030655263
ENSG00000229807.10	5.10226067994787	5.0633866377183	4.81019146997474	14.1087511244006	15.1537305627261	14.0781821633173
ENSG00000229852.2	4.03511330844673	4.28249730066136	4.25415909410469	6.52355977299754	6.8769380674553	6.99881472281507
ENSG00000229876.1	2.64861998817627	2.5489026734295	3.31840081920277	-0.137466376373525	-0.0814115821615751	-0.0529533272327807
ENSG00000229950.1	3.72378394998251	4.02089018515855	4.48562915005969	5.84292792091085	6.22669932170603	6.9011465940291
ENSG00000229953.1	7.35749048338534	6.34269166286943	7.84773224629553	4.17874174883746	3.68365124730612	1.49813731339828
ENSG00000229967.1	1.72881266421943	2.28224142830374	1.15237848798319	-0.189980305023854	-0.162270690638084	-0.147768867368802
ENSG00000229989.3	0.224841046424792	1.72012658413782	0.219179984005088	3.25014730938132	2.61784199830578	3.33933674416693
ENSG00000230002.2	6.64716099954038	6.75288326555578	6.59239472905181	4.82393904002504	5.46836199701347	5.61797303740321
ENSG00000230074.1	8.23753971377266	7.8990960182521	8.24863964850299	0.559333672985361	1.8816667952365	5.13114722933378
ENSG00000230090.5	-0.0668552783832352	-0.0620573280306034	-0.0741374232448309	3.87924728139614	3.76210130065678	3.05679042658676
ENSG00000230269.6	0.0721607056992903	0.0799768049160523	0.0602844525905111	6.63585137068645	6.79575197166006	5.12645979337708
ENSG00000230314.6	-0.0573232608541465	-0.0543143378565598	-0.0618812261123003	2.67483771279549	2.73446153642955	2.26388638101413
ENSG00000230345.1	1.44443617742757	2.26661723657818	1.91533546373779	-0.156123191404957	-0.125219378745814	-0.109152758836302
ENSG00000230392.1	3.63658073807658	3.85663418870004	5.72156074338372	-0.249557612287472	-0.148134818479281	-0.0976887464433407
ENSG00000230417.11	0.86123277404109	0.0489246436139603	1.33543852442561	3.25845395074833	4.33693705057917	1.41247551041842
ENSG00000230438.6	3.71462998197749	3.24667549488009	3.80686229576155	0.0892364211939294	1.43227987044785	0.199300819297807
ENSG00000230461.8	-0.00995552220434659	0.898069811778524	-0.020538487707801	5.55844732482599	5.84873554124589	3.27716490609276
ENSG00000230490.2	0.743414775748065	-0.161467942578777	-0.175431984689992	2.39560211216605	2.9497913157904	5.10234485517023
ENSG00000230532.1	3.5456645263528	3.43868621713565	3.99255580924969	5.35718965497896	5.66331221556886	4.75046756504796
ENSG00000230534.6	1.68870073895874	2.20911268646907	3.19923653415764	0.61962950077621	-0.0260374789766247	-0.00241563184058613
ENSG00000230565.1	4.05538858073516	4.26642999758035	4.49032689921329	1.10588090196654	2.02911998304282	1.75489894787961
ENSG00000230590.8	7.92218010801257	8.44905607404314	8.25312840870312	9.80068391626135	10.3386411324853	10.092053547066
ENSG00000230630.4	-0.139062322876378	-0.131101522160508	0.783544893728121	6.97436141438945	8.24252507152201	0.879007080181648
ENSG00000230724.9	4.47732683082878	4.29453955311989	4.87433332426154	2.33443789354301	3.16893893824677	2.76310933652072
ENSG00000230790.2	0.698987121447754	2.54398775535771	3.65837894428464	0.60877399611503	-0.0879895332243841	0.750305344799056
