baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000223485.2	84.0952566700581	8.8984038923901	1.26940288728288	7.00991307136295	2.38466239460168e-12	5.80696129237163e-11
ENSG00000176406.22	111.688868335799	6.01548867380665	0.858343847865568	7.00825046834701	2.41316530308947e-12	5.86373220636731e-11
ENSG00000065609.14	82.7495036209078	8.87488223026975	1.26664270471077	7.00661851780554	2.44146757170691e-12	5.92353827900764e-11
ENSG00000152969.17	53.642218570057	9.21456312749887	1.31552796943055	7.00446006593651	2.47940127358619e-12	5.99246096048137e-11
ENSG00000144959.9	936.675503952177	2.65388896698614	0.379203585961893	6.99858615591476	2.58558346193003e-12	6.24241614024518e-11
ENSG00000124731.12	2300.43336955258	9.71911289959554	1.39031080209214	6.99060446410273	2.73704407233019e-12	6.58697784307962e-11
ENSG00000184058.12	110.156099321462	6.56996198073234	0.939819242994858	6.99066552393234	2.73585301684213e-12	6.58697784307962e-11
ENSG00000225813.1	51.1508275920491	9.14596244208901	1.3083825933105	6.99028135107458	2.74335530408795e-12	6.59514288955102e-11
ENSG00000025708.13	101.39816586127	8.28493727763807	1.1869543958199	6.97999628866548	2.95187861269598e-12	7.08137504136983e-11
ENSG00000053747.15	85.5666770411525	4.62978885671194	0.663496567980598	6.97786406160781	2.99701427199972e-12	7.18202847493634e-11
ENSG00000244588.5	158.832879704461	7.25665200395671	1.04016472414125	6.97644501446414	3.02742747005808e-12	7.24722520851405e-11
ENSG00000214530.8	317.44065237637	3.25579690006041	0.466865844135395	6.97373119271541	3.08643560061491e-12	7.38066367224293e-11
ENSG00000175711.8	317.541156995207	2.84260147622896	0.407907102249841	6.96874719893423	3.19775712143478e-12	7.6387859862773e-11
ENSG00000164647.8	961.375329958549	7.04402177128822	1.01286549602777	6.95454806083661	3.53694048760975e-12	8.39577532972743e-11
ENSG00000070669.16	8238.06267537282	2.02992999226014	0.292180844929926	6.94751222567988	3.71783855874702e-12	8.81591980593548e-11
ENSG00000268388.5	76.8005132142444	9.73232392423479	1.40210745596751	6.94121116239202	3.88752403969923e-12	9.18935860346477e-11
ENSG00000153885.14	2237.56592152419	1.99968269562197	0.288431831374726	6.93294733140607	4.12161690260236e-12	9.73252860658391e-11
ENSG00000143384.12	14674.1862299369	2.0521824880908	0.296136130692918	6.92986189590907	4.21251656418443e-12	9.91608847056663e-11
ENSG00000198542.13	105.812428758479	7.33603922994841	1.06478007115747	6.88972251516103	5.5901320840943e-12	1.30098666154854e-10
ENSG00000118495.18	477.299634344731	7.29776226509475	1.06242855249784	6.86894403198903	6.46788734860215e-12	1.49449200719541e-10
ENSG00000187240.13	1691.6022380977	2.1878658471931	0.319138903301832	6.85552850046577	7.1049354633878e-12	1.63334009767688e-10
ENSG00000164270.17	45.7218229347827	8.98402497460897	1.31149401564421	6.85022185953018	7.37355435592613e-12	1.68993490197991e-10
ENSG00000128283.6	1124.93646346172	3.95841283819085	0.577909639471956	6.84953592711778	7.40899410539735e-12	1.69633686721144e-10
ENSG00000105784.15	77.2873987873573	5.86748670139972	0.85701514401	6.84642125919219	7.57202919479666e-12	1.73015890539954e-10
ENSG00000251026.1	44.9074984432714	8.95807503013296	1.30920388401395	6.84238348168351	7.78862509832113e-12	1.77605802191585e-10
ENSG00000246582.2	74.3067782108913	8.71935699764008	1.27456159130066	6.84106367016929	7.86073066705253e-12	1.79069346385134e-10
ENSG00000259583.2	51.608117874636	9.15866539066532	1.33975641154588	6.83606759537547	8.13965484098687e-12	1.85236576129528e-10
ENSG00000143036.16	44.9938616046612	4.92360399868715	0.721471641377656	6.82439019957248	8.82995790554313e-12	2.0034075175649e-10
ENSG00000177425.10	1277.95264327172	5.90766690661122	0.866738269992181	6.8159756077974	9.36261823120524e-12	2.12213086046917e-10
ENSG00000137767.13	118.828559692071	3.84410160734084	0.56434021070659	6.81167411857429	9.64694422533331e-12	2.18438522649381e-10
ENSG00000108813.10	74.4530468974642	5.80648997377192	0.852461852648086	6.81143672967259	9.66287942813591e-12	2.18580329646662e-10
ENSG00000110697.12	1079.7476084772	3.38349216756656	0.496851735194778	6.80986283813652	9.76918422882367e-12	2.20764025202957e-10
ENSG00000168938.5	1087.50942524084	2.65473739266121	0.390047234386211	6.80619463137272	1.00214114832159e-11	2.26011833031649e-10
ENSG00000184163.3	59.8636188622922	9.37287968728375	1.38021118282558	6.79090258354198	1.11434155242432e-11	2.49663220777707e-10
ENSG00000156463.17	58.1310356527154	6.86491498697019	1.01155651451207	6.78648685316559	1.14896968949467e-11	2.57073436071293e-10
ENSG00000138180.15	3350.89944224827	1.78728753440255	0.263427542133989	6.78474057770871	1.16295292090968e-11	2.59944709265252e-10
ENSG00000105976.14	1088.50567488773	5.10459472469565	0.753306513020585	6.77625194587447	1.23333528749145e-11	2.7459025445056e-10
ENSG00000246228.6	75.9783685463424	7.84529495358324	1.15940568613875	6.76665212822184	1.31796451193935e-11	2.92567407080604e-10
ENSG00000236816.2	51.3067772389355	5.96432044289587	0.881757884172935	6.76412488048263	1.34117366287631e-11	2.97427305531686e-10
ENSG00000136630.12	48.4474415798133	9.06765382238055	1.3412316687453	6.76069170873604	1.37334475237275e-11	3.03965178394902e-10
ENSG00000174996.11	1479.99542313968	2.37797782620207	0.352136294660911	6.75300405626163	1.44814890829214e-11	3.19895102928503e-10
ENSG00000074771.3	86.138827931985	9.89773257164415	1.46669114810144	6.74834138356687	1.49544760696796e-11	3.29698780704994e-10
ENSG00000173083.14	332.587569554154	3.90503804449594	0.579525493209354	6.73833695023532	1.60209701532492e-11	3.52867332868544e-10
ENSG00000210196.2	218.235344738441	2.83172994905141	0.420507084417005	6.73408380973498	1.6496607515546e-11	3.62636514237654e-10
ENSG00000052802.12	12385.4221808937	2.11512315132675	0.314320379086629	6.72919508901397	1.70604188669603e-11	3.74666030666247e-10
ENSG00000230673.3	598.600260734469	2.25277727795426	0.334819788863252	6.72832775387225	1.71623998335858e-11	3.7653971984405e-10
ENSG00000110719.9	264.436386523942	5.75117541209478	0.855930498295564	6.71920842118284	1.82714408041817e-11	3.99321101830656e-10
ENSG00000156535.13	949.778039836519	5.27316524696165	0.785318114618395	6.7146868877767	1.88470480901977e-11	4.10709346906738e-10
ENSG00000268902.3	44.0203036718629	8.9291382950478	1.33023835440416	6.7124348546147	1.91403266069431e-11	4.15945734449085e-10
ENSG00000164483.16	45.3119133611375	8.97091987921494	1.33720994376717	6.7086846916066	1.96386496954502e-11	4.25906147617835e-10
ENSG00000061455.10	38.6278592124153	5.53485174548785	0.825111560903904	6.70800411452781	1.97304370099674e-11	4.2707702639008e-10
ENSG00000169116.11	72.4168916737648	5.99198358633249	0.894776896609338	6.69662304540772	2.13290865318167e-11	4.60357877216805e-10
ENSG00000099860.8	297.905490895799	3.55603826542341	0.531204821437753	6.69428838352536	2.16723654130477e-11	4.67320719087835e-10
ENSG00000204758.7	49.7001358516975	4.30350281815683	0.642996518230732	6.69288665823315	2.18810617430904e-11	4.71371051735326e-10
ENSG00000138395.14	56.5800631590313	9.29128682778778	1.38845163561316	6.69183325473533	2.20391917056599e-11	4.73874076274503e-10
ENSG00000213965.3	1344.78067256406	2.33695937551522	0.349366132588441	6.68914115458408	2.24484125921337e-11	4.81756151716084e-10
ENSG00000231298.6	143.489773626803	9.67065581742234	1.4460347464316	6.68770639245479	2.26695371823636e-11	4.86040039133825e-10
ENSG00000198517.9	530.243935289994	3.08025222411284	0.460912005107145	6.68295073676112	2.34178316030367e-11	5.01132725914226e-10
ENSG00000161653.10	77.8509319349246	4.41454100601087	0.660878365365267	6.67980862646481	2.39254475409085e-11	5.11511129166936e-10
ENSG00000090339.8	378.79539242929	4.66424707420484	0.698495172979762	6.67756522111283	2.42944503852362e-11	5.18909253124355e-10
ENSG00000164983.7	2288.28785515383	2.6296790332965	0.3939536004991	6.67509836174859	2.47066400299478e-11	5.27214968268896e-10
ENSG00000226824.6	79.7366454586135	3.08575454801469	0.46259175018613	6.67057842422201	2.54797172016138e-11	5.43198725775537e-10
ENSG00000267279.1	63.3405130426766	7.58923605743104	1.138096240419	6.66836053745065	2.58676693236147e-11	5.50949661993445e-10
ENSG00000145536.15	70.2611097142984	8.63841754847212	1.295823781104	6.66635207227982	2.62239745898169e-11	5.58012596780304e-10
ENSG00000184160.7	100.796897802105	8.27882029989168	1.24243647676436	6.66337511391485	2.67609458295552e-11	5.68368283699519e-10
ENSG00000070182.19	72.4166350452017	4.14599450727983	0.622345662112546	6.66188383671913	2.70339674403372e-11	5.73089677501632e-10
ENSG00000120129.5	1034.67522276062	3.32738464094284	0.499483599960062	6.66164943395317	2.70771289056078e-11	5.73466690730015e-10
ENSG00000142185.16	81.0757889721183	8.84541823606243	1.32903825491557	6.65550310786526	2.8233258926767e-11	5.96275874044001e-10
ENSG00000197948.10	654.606392122414	2.5611982289704	0.384847522805271	6.65509864868311	2.83110098722269e-11	5.97359664885699e-10
ENSG00000228933.7	57.6937679298305	5.0071035703252	0.753165444568248	6.64807925859573	2.96942404883724e-11	6.25377862587362e-10
ENSG00000164978.17	675.92703464861	2.47094191736325	0.371912549121293	6.64387884517817	3.05533751477744e-11	6.42274578222702e-10
ENSG00000158856.17	154.640199057458	4.32669525823032	0.651246874577617	6.64370982361568	3.05884505204928e-11	6.42414316786334e-10
ENSG00000250568.1	167.412433724327	2.58458185997056	0.389138717788988	6.64180083301826	3.09873509178745e-11	6.4898253572023e-10
ENSG00000183305.13	39.4906227654596	8.772505802942	1.32206478364115	6.63545834628564	3.23495715457644e-11	6.76884831288134e-10
ENSG00000115107.19	318.066379387773	2.63630407897298	0.398335444295104	6.61830152633844	3.63349317086551e-11	7.55378828658866e-10
ENSG00000120256.9	1205.52157494476	2.17973550934055	0.329430469295803	6.61667851792821	3.67359186388683e-11	7.63013133640759e-10
ENSG00000164611.12	8883.35115856586	2.52748172847482	0.382190431787528	6.61314757843004	3.76233033761949e-11	7.80010467610323e-10
ENSG00000153391.15	628.659614764239	2.36551444059442	0.357825229649791	6.61080953657065	3.82224000862098e-11	7.91704671996488e-10
ENSG00000178718.6	210.804192172292	3.62515344293772	0.548420057213443	6.61017662511717	3.83861755455741e-11	7.94368859870772e-10
ENSG00000170089.15	438.988862111665	1.80605342481522	0.273307433974509	6.60813867574371	3.89182049814284e-11	8.04641899515388e-10
ENSG00000062282.14	262.823355419038	3.25070920916221	0.492938656375878	6.59455120249986	4.26544188676822e-11	8.78673252116575e-10
ENSG00000272688.1	80.325471641789	4.62727170554284	0.701729359057868	6.59409734795099	4.27850915117234e-11	8.80562384318694e-10
ENSG00000175550.7	2952.3798973798	2.61555552393133	0.397028359126115	6.58783047560717	4.46299797344242e-11	9.16862074580472e-10
ENSG00000204520.12	1823.24087458933	4.17227305637027	0.633789536522857	6.58305764916932	4.60870337835283e-11	9.45076941415765e-10
ENSG00000233452.6	60.1591183387579	4.97054646244154	0.755242881976573	6.58138802901783	4.66076442380715e-11	9.5488625973884e-10
ENSG00000160691.18	6907.92884657386	3.08313068250644	0.468532038549328	6.58040524198185	4.69167762389753e-11	9.6034901218149e-10
ENSG00000272121.1	67.2978671531499	3.62083690292941	0.5507493194821	6.57438289044875	4.88553641008089e-11	9.97320251084083e-10
ENSG00000115616.2	94.3449274341255	5.46558453711157	0.831749286773035	6.5711923340705	4.99139343763229e-11	1.0170920550371e-09
ENSG00000184363.9	58.1925561371183	5.84495139852128	0.890211732659068	6.56579910608723	5.17545528437214e-11	1.05269971661784e-09
ENSG00000100196.10	1039.86540418317	3.1128916799749	0.474353164667893	6.56239256283727	5.29511907021872e-11	1.07413914496232e-09
ENSG00000005187.11	90.0976185702012	3.89648521119153	0.593944829567283	6.56034873479798	5.36820852750067e-11	1.08728418648888e-09
ENSG00000115594.11	634.988057226375	6.24664290334128	0.952186907444316	6.56031169353857	5.36954222551372e-11	1.08728418648888e-09
ENSG00000181481.13	368.283444480473	2.04702663697755	0.312618814793094	6.54799564233638	5.83144206359839e-11	1.17659756922497e-09
ENSG00000117475.13	1940.6317635966	2.30025731181938	0.351725958291666	6.53991341154273	6.15544610792918e-11	1.23865334948338e-09
ENSG00000171435.13	35.4744734032629	8.61780060107557	1.31849346851822	6.53609654264018	6.31451635303487e-11	1.26953238919824e-09
ENSG00000142677.3	47.3239731997857	6.57307352790687	1.00751470862406	6.52404721404375	6.84351513917576e-11	1.37466448991195e-09
ENSG00000129514.5	49.283659779887	9.09229837919606	1.3937641571738	6.52355589171769	6.86598099953642e-11	1.37795238567961e-09
ENSG00000147684.7	3379.13570557623	2.31182632347736	0.354552367785065	6.52040864349502	7.01161024165594e-11	1.40593050790542e-09
ENSG00000167553.15	7567.15043589897	3.54619887283141	0.544715420952971	6.51018630357002	7.50576565140673e-11	1.50102028487159e-09
ENSG00000139269.2	48.2494791433008	5.63627966798457	0.865977346858923	6.50857633681587	7.58663542130734e-11	1.51585134616006e-09
ENSG00000184060.10	77.6006321661079	3.40572991971519	0.523509159636463	6.50557847369893	7.73949683421710e-11	1.54366416116185e-09
ENSG00000165730.14	173.183193800873	2.32326966606334	0.357220391585455	6.50374312550287	7.83456352234303e-11	1.55849882462947e-09
ENSG00000253953.2	46.8336313279768	5.52117801667973	0.849158351460613	6.50194160745509	7.92898801552201e-11	1.57589508509029e-09
ENSG00000111846.16	843.070623375863	2.57811647680032	0.396685644678433	6.49914235966423	8.07791942118492e-11	1.60267623424001e-09
ENSG00000273203.1	46.001592257094	6.54467316257551	1.00711781006375	6.49841865288953	8.11686645282108e-11	1.60899077281448e-09
ENSG00000100767.15	262.125933150635	5.24970978121376	0.809668457252751	6.48377707466376	8.94543670789875e-11	1.77168254798507e-09
ENSG00000187486.5	58.6422075952833	6.11577731425677	0.94442794901348	6.47564202292523	9.44096372077525e-11	1.86492043847971e-09
ENSG00000172137.18	80.0137516200944	9.79139593040214	1.51228401688239	6.47457476313697	9.50793251010973e-11	1.8748713687911e-09
ENSG00000166073.10	710.423535087465	2.10748643058199	0.325790898745959	6.46883150724644	9.87636459784486e-11	1.94412967928657e-09
ENSG00000070404.9	431.198991377267	2.70122424889389	0.417884738559563	6.46404139621115	1.01942964602145e-10	2.00322357746023e-09
ENSG00000132793.11	36.0988280206847	5.75464183591622	0.890807818557935	6.46002618750248	1.04684863826338e-10	2.04819788116674e-09
ENSG00000130363.11	400.304529916881	1.98904313118427	0.30817553036556	6.4542539403594	1.08753319696195e-10	2.12045514969336e-09
ENSG00000123485.11	3471.07410985959	1.61415046075843	0.250276085370954	6.44947941536634	1.12235002527879e-10	2.18645395441811e-09
ENSG00000176658.16	161.454398179086	6.39380837611924	0.991913031174894	6.44593646334694	1.14888788137399e-10	2.23430020166002e-09
ENSG00000148942.14	82.1473860776291	3.54828496831754	0.551585908673026	6.43287820179054	1.25209983452892e-10	2.42875124984416e-09
ENSG00000198624.12	111.292980361172	4.60564694437907	0.716521350002679	6.42778745443084	1.29474601247049e-10	2.50931993051527e-09
ENSG00000141448.8	37.0168976002616	8.67941937398705	1.35089010521645	6.42496331897877	1.31901319554765e-10	2.55197433159125e-09
ENSG00000149380.11	50.2330759204746	6.29679514946549	0.98021012650828	6.42392378856158	1.32805711811054e-10	2.56727414500102e-09
ENSG00000173068.17	92.3313823463492	6.82811053279951	1.06384948230224	6.41830507641275	1.37799898674591e-10	2.65926738706099e-09
ENSG00000084453.16	66.2404111061067	8.55317899491309	1.332839065929	6.41726312917716	1.38745996989466e-10	2.67524064843682e-09
ENSG00000232389.1	631.167645732729	2.19793203150754	0.342810593965006	6.41150556663341	1.44089496976123e-10	2.77590319920412e-09
ENSG00000166669.13	58.039434289228	8.36173852184687	1.30501687616388	6.40737960908702	1.48041900559011e-10	2.84025726880515e-09
ENSG00000120820.12	144.448193071705	3.58338700800224	0.559462973298106	6.40504766004034	1.50322415820582e-10	2.88124338652546e-09
ENSG00000271361.1	39.920935880827	6.32552898242517	0.988668600808945	6.39802758704941	1.57396855332508e-10	3.00918285685619e-09
ENSG00000120217.13	213.30787240804	3.46411604476269	0.541524578235472	6.39696919399361	1.58491287097329e-10	3.02754531346191e-09
ENSG00000221968.8	786.003930757375	2.60965398722649	0.407993886176155	6.39630660078017	1.59180223020436e-10	3.03813739849309e-09
ENSG00000230524.8	31.5894257607175	8.45059994199234	1.32291111825548	6.38788186551498	1.68199192397787e-10	3.19946578266429e-09
ENSG00000214944.9	1018.0997733294	5.09685108328396	0.797941925507033	6.38749628307259	1.68623705938993e-10	3.20484315122738e-09
ENSG00000114473.13	853.382842184999	2.74819614145213	0.430286099796462	6.38690430100371	1.69277496871617e-10	3.21456544059226e-09
ENSG00000178726.6	67.9887124857991	9.55648294325929	1.49760397679294	6.38118160164353	1.75726768127506e-10	3.33423468190208e-09
ENSG00000160255.17	57.8161610901681	9.32246611335563	1.46257788555983	6.37399635629474	1.8416496715778e-10	3.48848275593589e-09
ENSG00000147804.9	69.9603202164794	8.63279096952799	1.35476627927158	6.3721625653169	1.86381168282419e-10	3.52750556184765e-09
ENSG00000253363.5	43.0208705144436	5.70650344514907	0.896049024223292	6.36851700172939	1.90864618539111e-10	3.60671610602843e-09
ENSG00000171126.7	48.1341255201574	5.40770446299231	0.849333547598596	6.36699736903369	1.9276448036773e-10	3.63917437539679e-09
ENSG00000272046.1	51.7215414290752	8.19508903633549	1.28769773253816	6.36414030191877	1.96386566866462e-10	3.70137084074087e-09
ENSG00000224271.5	50.4327114638898	8.15883346215155	1.28205940150098	6.36384979713074	1.96758561037977e-10	3.70529163528017e-09
ENSG00000134324.11	4754.30472381367	2.38203111754406	0.374381890216792	6.36257035874441	1.98405102741009e-10	3.73318776997612e-09
ENSG00000253520.1	51.7003491056107	8.1945225572313	1.28937737312671	6.35541054777452	2.07870686944051e-10	3.90478951252008e-09
ENSG00000213080.3	3366.32359345175	2.08295268349524	0.328157755214862	6.34741264039737	2.18966242697367e-10	4.10298437186991e-09
ENSG00000283674.1	64.959805954188	5.37455927350764	0.846837599147175	6.34662334185468	2.20092101546233e-10	4.1206638862815e-09
ENSG00000235688.2	146.303864772241	5.96930482970805	0.940626460250774	6.34609495050417	2.20848959005148e-10	4.1314112380781e-09
ENSG00000182912.6	34.3558575721765	8.57181177372363	1.35130190512265	6.34337281789418	2.24788555063138e-10	4.19815848538577e-09
ENSG00000120149.8	34.1884567841117	8.5647683099743	1.35156053931938	6.3369475956196	2.34361658209662e-10	4.37333175245412e-09
ENSG00000135116.9	68.3061216844012	3.51720363073611	0.555125118557854	6.33587548672517	2.35997321473191e-10	4.40022068535575e-09
ENSG00000175772.10	31.9144098857691	8.46537766578995	1.33829878959906	6.32547659131192	2.52452176688884e-10	4.68383767554631e-09
ENSG00000186854.10	344.534587798109	4.67112430044288	0.738637609044035	6.32397300550181	2.54922277751503e-10	4.72578640904715e-09
ENSG00000243479.3	33.2168622222759	4.43595578493235	0.701677887818687	6.32192614580239	2.58322845442103e-10	4.78098252358774e-09
ENSG00000104881.15	397.106361475643	4.40519706674693	0.696903515084619	6.32110036955696	2.59707262599832e-10	4.80267162048363e-09
ENSG00000171522.5	32.3452466694045	8.48450305582084	1.34687804197176	6.29938479314725	2.9882931014508e-10	5.50362245367443e-09
ENSG00000112759.16	2744.27901849215	1.92898982448883	0.306524637618525	6.29309878473614	3.11190158034735e-10	5.72194889444177e-09
ENSG00000145911.5	77.0588549928835	4.65165406993784	0.739373522940404	6.29134520727594	3.14726555591588e-10	5.77288206433336e-09
ENSG00000235890.2	30.5721520049981	8.4034237634873	1.33621866963854	6.2889585023988	3.19602882050404e-10	5.85757171822792e-09
ENSG00000102172.15	5638.30637495957	2.1146964896564	0.336356185089949	6.28707478380659	3.23503563732479e-10	5.92173247010249e-09
ENSG00000170909.13	95.5927382189146	6.37868525505283	1.01458085744657	6.28701518290645	3.23627736993388e-10	5.92173247010249e-09
ENSG00000178999.12	3298.82883780911	2.38037837411651	0.379126455605542	6.27858683803683	3.41664183277537e-10	6.23661325824376e-09
ENSG00000272574.1	109.023155506267	3.5870320922076	0.57144136676924	6.27716560403672	3.44800779800578e-10	6.28878774974452e-09
ENSG00000130675.14	46.9560611248094	3.164322486677	0.504183683949329	6.27613028230207	3.47103367854277e-10	6.3205817137558e-09
ENSG00000235884.3	97.6560289324775	5.06063239665124	0.806500972850742	6.27480011433018	3.50083747872151e-10	6.36972023704902e-09
ENSG00000142634.12	1333.95725695847	3.15246654739568	0.503420442239006	6.26209482748617	3.79839824783775e-10	6.87239420373398e-09
ENSG00000115507.9	50.2018200156684	3.33083225177108	0.532270856377472	6.25777686653755	3.90503989555481e-10	7.0596873247798e-09
ENSG00000256433.2	37.7918960506927	8.70934874578249	1.39259975942785	6.2540214349604	4.000160737892e-10	7.22586989247668e-09
ENSG00000163734.4	30.6515511646305	8.4069639940723	1.34502901312804	6.25039602270053	4.09413222912725e-10	7.38971246915476e-09
ENSG00000155158.20	574.509029179302	3.41166259665494	0.545868899538676	6.24996697840489	4.10539474871548e-10	7.4041269378669e-09
ENSG00000174851.15	1460.92568509815	2.60104939977917	0.417245023405805	6.23386560383116	4.55063532700635e-10	8.18100693076289e-09
ENSG00000143382.14	111.79729638447	4.8906350787886	0.784981019616994	6.2302590210077	4.6566460754779e-10	8.34503473542027e-09
ENSG00000270231.3	1895.31458768112	2.40231100722364	0.386283110177845	6.21904231359639	5.00198415553595e-10	8.94262958439885e-09
ENSG00000235501.5	264.764045975234	2.68715416911703	0.432607507721711	6.21152920639008	5.24714356806465e-10	9.37351386174901e-09
ENSG00000255642.1	172.268799664084	2.37762487781143	0.383084222168357	6.20653302909071	5.41662408963926e-10	9.64577393047029e-09
ENSG00000148498.15	2496.46943392186	1.7960803191569	0.290164169922602	6.18987630221877	6.02114466447288e-10	1.06885960037516e-08
ENSG00000175505.10	102.731437213151	3.88939496221113	0.629723240079131	6.17635607941418	6.55979507104318e-10	1.16083202048108e-08
ENSG00000244300.2	49.9319843802089	8.14520271743968	1.31938751134667	6.17347265105309	6.6806110702087e-10	1.18036316625939e-08
ENSG00000257702.3	41.1652110908975	4.31510519193253	0.699175371223882	6.17170651245779	6.75568166282407e-10	1.19269448606639e-08
ENSG00000186326.3	69.9173540705393	3.49127817272892	0.565972979748859	6.16863047822199	6.88839955228658e-10	1.21517605841196e-08
ENSG00000196581.10	79.6945307790942	9.78565694381291	1.58872725893988	6.15943163859519	7.30064870843936e-10	1.28489142923141e-08
ENSG00000272913.1	46.9402356711114	8.05457647680607	1.30806098569703	6.15764598507154	7.38341731178624e-10	1.29844719386572e-08
ENSG00000112208.11	1503.50535430783	3.97085671385686	0.645389773276034	6.15264895460084	7.61993466882065e-10	1.33588272805282e-08
ENSG00000096093.15	4334.45942489619	2.82890279869403	0.459797059580193	6.15250302226137	7.62695178105188e-10	1.33607640580008e-08
ENSG00000253210.1	90.5882492903482	4.39624267800617	0.71513568125728	6.14742459819252	7.87511153381328e-10	1.37741308390954e-08
ENSG00000129667.12	193.4112752848	4.1754727397104	0.679309543003707	6.14664225273162	7.91403478069837e-10	1.38315048703961e-08
ENSG00000166289.5	126.653089551473	3.89078092358237	0.633307997775379	6.14358406533553	8.06799410208596e-10	1.40788054609219e-08
ENSG00000182749.5	477.438237960571	2.28838595330337	0.372560236593484	6.14232472640478	8.13223914547527e-10	1.41690316275598e-08
ENSG00000100311.16	62.0249945052556	9.42403565441121	1.53436276145505	6.14198668734264	8.1495689455398e-10	1.41882865201316e-08
ENSG00000248740.5	28.8381077238035	8.3189320623076	1.35619112670941	6.13404106432416	8.56743882632054e-10	1.48471612421159e-08
ENSG00000132849.19	575.883904672108	2.95299235816919	0.481487393051624	6.13306267367331	8.62031672847068e-10	1.49273499946345e-08
ENSG00000151846.8	354.114161193915	2.19647500353966	0.358597758450173	6.12517772847388	9.05824378157453e-10	1.56616827066581e-08
ENSG00000108511.9	42.0668178156081	7.89700511103432	1.28963979269758	6.12341923361089	9.15882912850589e-10	1.58234878169707e-08
ENSG00000104549.11	14692.3103894566	2.54593670417032	0.415783876291872	6.12322134007698	9.17021653292177e-10	1.58310583048866e-08
ENSG00000267757.4	37.5390390047631	4.44970616427236	0.727218224775128	6.11880452480177	9.42799703863642e-10	1.6263654738863e-08
ENSG00000178773.14	672.980313786048	5.0677439524752	0.82878361211266	6.1146768329033	9.67528303588602e-10	1.66775016052595e-08
ENSG00000143155.12	4819.17720175827	1.88604249763508	0.308931345630249	6.10505383902492	1.02766034751012e-09	1.76601281620028e-08
ENSG00000166741.7	591.693499684012	6.8344055306738	1.11955331001615	6.10458248797032	1.03069749968453e-09	1.76988617764977e-08
ENSG00000258815.1	41.6090430637593	7.87994605362006	1.2928566989839	6.09498799040385	1.09445667745385e-09	1.86801601186572e-08
ENSG00000214595.11	426.892888425666	3.48133034228881	0.571557487882371	6.0909539566828	1.12239831984998e-09	1.91426092316753e-08
ENSG00000143256.4	2355.7375448166	2.07063642135162	0.339970659407077	6.09063271802013	1.12465303121198e-09	1.91665981895387e-08
ENSG00000130700.6	39.1772926854607	8.76119475947993	1.43861569022124	6.09001752103271	1.12898331147142e-09	1.92258966636256e-08
ENSG00000164744.12	186.93553957403	10.0524249658325	1.65178033341097	6.08581223695401	1.15902208861714e-09	1.9722576173622e-08
ENSG00000039139.9	42.2532991170404	4.67919384292687	0.770248680380409	6.0749131574181	1.2405483824616e-09	2.10464807408913e-08
ENSG00000164124.10	128.479800491169	4.47747523892102	0.737424645566416	6.07177325282079	1.26505474547259e-09	2.14140128375952e-08
ENSG00000109321.10	28.9200483773067	8.3232363975086	1.37092442737621	6.07125836501309	1.26911813108306e-09	2.14667152142327e-08
ENSG00000113205.5	58.5912135902979	3.83275247058248	0.631397009180149	6.0702734014518	1.27692673425804e-09	2.15826404942134e-08
ENSG00000178403.3	26.6565835815042	8.20547766976501	1.3520308273005	6.06900190741085	1.28707617789396e-09	2.17379278535484e-08
ENSG00000155858.5	1242.31442695106	1.65900586772654	0.273402762449778	6.06799233797532	1.29519082959961e-09	2.18586425446543e-08
ENSG00000167646.13	38.993021674365	5.5194209813629	0.909687425869487	6.06738185491284	1.30012190432248e-09	2.19254886521488e-08
ENSG00000198088.10	61.4411521366722	4.89921504909551	0.809052932414897	6.05549384077024	1.39987531249204e-09	2.3519986848844e-08
ENSG00000213232.2	25.4409133223696	8.13830186564616	1.34539950376536	6.04898533325572	1.45760927069694e-09	2.44173864338098e-08
ENSG00000070814.17	5839.51331337506	2.7437388728979	0.453706931276059	6.04738143448918	1.47218932673292e-09	2.46433588188967e-08
ENSG00000264204.2	67.1547089846407	4.47482448726504	0.740125168210682	6.0460374534801	1.48451600308086e-09	2.48313046910593e-08
ENSG00000283445.1	39.7910679509275	7.81518157708526	1.29433478519946	6.03799084012174	1.56044921005337e-09	2.60243773053772e-08
ENSG00000185055.10	50.5967045838285	7.27015000693527	1.20420861429529	6.0372845042217	1.5672925541525e-09	2.60999831530863e-08
ENSG00000277998.1	938.44148295945	2.38604863462619	0.395537110706212	6.03242671810495	1.615155947866e-09	2.68574643928447e-08
ENSG00000269893.6	2140.66906242473	3.45666139682686	0.573155519916904	6.03093100687228	1.63017778072632e-09	2.70873216829805e-08
ENSG00000165113.12	437.384306969846	2.23449798950069	0.37070914156138	6.02763120458608	1.66380170181579e-09	2.76257096676217e-08
ENSG00000134470.20	149.363066370943	4.60245115950273	0.765363707941309	6.0134170352583	1.81652918137347e-09	3.00732061836466e-08
ENSG00000151743.10	615.252792939131	1.88913540096229	0.314160153849486	6.01328773816227	1.81797927567932e-09	3.00751798475851e-08
ENSG00000089327.14	1028.084776867	6.96145228199177	1.16087236342767	5.99674219260153	2.01315277588198e-09	3.31341780257691e-08
ENSG00000124587.13	1478.83428874315	1.92647058410061	0.321449929428002	5.99306581752447	2.0592145945597e-09	3.38676356680205e-08
